`Date,Text,Score,Username
2025-03-31 04:47:49,"ini sangat menyenangkan saat baru turun season langsung ketemu Vexana exp dan badang jungler, perbanyak lose streak agar semakin menyenangkan saat bermain",1,tanjung dieng
2025-03-31 04:47:44,dh lah dark sistem Mulu cokk.gua paling banyak kill dan assist malah dapat coklat padahal temen yang kill sikit dan assist pun emas dan silver emang aneh mohon di pahami.dan dark sistemnya lbih parah daripada dark sistem epep,1,yudha bro
2025-03-31 04:47:15,udah pelit sinyal ngelek lagi padahal sinyal bagus jadi ales main🤬🤬🤬🤬,1,Nurhayati Landungsari
2025-03-31 04:46:33,"sangat buruk game burik, selalu beri tim busuk, auto unistal pindah ke hok",1,Dadang Nurlela
2025-03-31 04:45:36,gg gua udah imortal,5,azham syafii
2025-03-31 04:44:55,his opponent is not balanced bro,1,tarangga1250
2025-03-31 04:44:38,"ml jembot, server lemot 10 orang lag semua sampe 30 menit",1,Sanz Gg
2025-03-31 04:43:30,Keren banget,5,CIPRIANU DE ANDRADE
2025-03-31 04:43:29,"moonton sistem title hero perkota ilangin aja lah, pada suka pamer title gk jelas waktu main mah gk ada skill nya, yg punya title harusnya dijamin bisa main, ini mah justru yg pamerin title saat pick hero, main nya malah coklat coba perketat lagi... saya ga sekali dua kali ketemu begitu, sering kali...",5,Anisa Lutvia
2025-03-31 04:43:24,"ngasih team tuh minimal setara lah masa musuh jagi temen nya bot ,ga adil ,game bikin stres",1,reza alfian
2025-03-31 04:43:14,game nya bagus keren tapi banyak mengunduh konten belum selesai tapi memoriku penuh,4,Rengga Saputra
2025-03-31 04:43:01,game yang bagus. dan jaringan nya di pertingkat lagi ..karena sering lag,5,Dinda Umamah
2025-03-31 04:42:38,game ngga beres mending main HOK,1,Shakoil Shakoil
2025-03-31 04:42:31,"game apaan jir,dikit"" ngelag sampe pecah hp gua cuman oleh game doang",4,Aprilia Yuanita
2025-03-31 04:41:34,game yg sangat seru tapi kapan Kolombolasi sama naruto,5,Ryan Wijaya
2025-03-31 04:40:28,"bagus sih seruu, kebanyakan orang banyak ngeluh kenapa Meraka lebih sering kali kalah daripada menang, menurut saya ini sih tergantung kita masing masing. kalau kita main solo yah susah buat winstreak tapi coba main partyan pasti lebih mudah. jangan banyak ngeluh perkara banyak kalah, buat aja kayak kehidupan nyata, bahwa dari kekalahan kita belajar 1 hal, yaitu untuk lebih meningkatkan skill skill kita. dan untuk masalah bug atau lag, ini benar, tolong untuk ini lebih di perhatikan ya moonton.",5,Chandra Saragih
2025-03-31 04:39:35,sippp,5,Rudianto Rudianto
2025-03-31 04:39:08,Berhenti ga!!!,1,Kuro
2025-03-31 04:38:58,kepada yang punya Mobile Legends Bang Bang ini. kami sangat kecewah tentang jaringan didalam gem. sebelum masuk main jaringan kami bagus. tapi kalau suda main. ko jaringan merah. lebih baik hapus aja jaringan dalam gem itu. bikin sakit hati saja.,1,Raspa Abbas
2025-03-31 04:38:29,team tidak imbang. teman pemula vs lawan skil di atas teman team. sungguh ini tidak adil dan seimbang. teman teman mari kita hadiahkan bintang 1. terima kasih.,1,Daker Yadi
2025-03-31 04:35:04,"ini game kebanyakan tim beban,dan moonton di kasih musuhnya pro player, ini namanya kasih turun rank",1,Yoris Agung santoso
2025-03-31 04:33:23,"Game rusak, matchmaking tidak pernah seimbang, selalu di tim yang buruk, sedangkan selalu ketemu lawan yang kuat. sangat buruk dalam menyeimbangkan matchmaking, membuat sebagian player sangat kecewa !",1,Franco Farienco
2025-03-31 04:32:12,ini bukan 5vs5 tapi 1vs9 gw menang kalah Mulu mau emosi GK bisa di katain Indomaret tapi dia GK mau bantu sama sekali ujung ujungnya nangisss karena mau emosi ya GK bisa tim kegk guna,2,Putra Kembar
2025-03-31 04:31:44,"suka lag sendiri entah tim musuh atau tim sendiri, jadi klah match gra gara minion musuh unnggul,game smpah bikin kesel player mulu",1,Pengguna Google
2025-03-31 04:30:55,sangat cocok untuk bermain game,5,yanzメ Layla
2025-03-31 04:29:51,"game nya bagus tapi saya sering ngelek,pahal jaringan saya bagus🙏",4,Refandi Novan
2025-03-31 04:28:44,"TOLONG PERBAIKI , KADANG PATAH2 FREEZE , PADAHAL HP SNAPDRAGON 8GEN3 , UDAH COBA DI BEBERAPA HP GITU KADANG PATAH2 SAMA FREEZE , GAME LAIN LANCARR BAHAKAN YANG LEBIH BERAT",1,Acep Rifqi
2025-03-31 04:26:57,Ketemu nya drak sistem mulu,5,Hanif
2025-03-31 04:26:47,pilih kasih masa main cl kena repot,1,Dawai Darius
2025-03-31 04:26:34,anjay kelas,5,ahmadhendy Syahputra
2025-03-31 04:26:31,Seru dan menyenangkan,5,Raid Craft
2025-03-31 04:26:19,"makin lama maen, makin bertambah harinya,. aku sudah coba 2 minggu maen non stop, beneran gk bisa naik, kadang dapat tim hebat,kadang o, on😡. demi apa, ini game nyuruh kita bayar pake duit, pakek aplikasi mabar,. aku yakin pihak nonton sengaja bikin semua butuh pemaen hebat, kususnya bagi yang mabar di aplikasi. ""kalian ngeh gk, bermain setelah season ini 2025. parah sih,. gk seperti maen di tahun kemaren,. bisa naik legen sampe metik, ini mentok epik 1,sama legen 5, parah gk naik2. uuh",1,Ridwanmajid Muhammad
2025-03-31 04:25:34,makin kesini sering lag padahal sinyal bagus,1,Dede Tri Wibowo
2025-03-31 04:23:55,lawan dan tim tidak seimbang musuh glory tim gw epic,1,Tablo
2025-03-31 04:23:40,game gaje leg mulu,1,Fadil Fadilah
2025-03-31 04:22:58,ini memang aku aja yg ngalamin atau ngga sih .. kdng suka macet ngga gerak hero nya... tpi pencet yg lain bisa ping ijo...,4,Eka wahyuni
2025-03-31 04:22:37,seru walaupun seeing ngelag,5,Giarto Gi
2025-03-31 04:22:35,game nya,5,Dzakky Abiyyu
2025-03-31 04:21:30,game nya bagus sudah epic aku,5,D3DI SURYA
2025-03-31 04:21:11,Kenapa setiap mau dowload data selalu di jeda padahal memori masih cukup,4,Satiman Breng
2025-03-31 04:20:34,game nya rusak padahal aku udah pake jaringan tapi kok GK masuk game,1,Marsel Niko Saputra
2025-03-31 04:19:31,game ini menyerukan,5,Marsal Irawan
2025-03-31 04:19:16,gak seimbang montot pilih kasih jadi bodoh,1,Rezky Aero Ibrahim
2025-03-31 04:17:15,Game terlalu burik banyak bug MLBB artinya Main Lag Banyak Bug,1,Azka Bariq
2025-03-31 04:15:48,jaringan bagus pas main jadi busuk jelek parahhh,3,Dhi 95
2025-03-31 04:15:12,najis,1,Aira Zahra
2025-03-31 04:13:11,dak bagus jelek gak jelas,1,Nur Janah
2025-03-31 04:12:53,game ini sangat seru karena membuat kita jadi memiliki banyak strategi,5,Arifal Sastro Sujarwo
2025-03-31 04:10:31,bagus bangetsghcfgghh,5,yus nita
2025-03-31 04:09:57,jaringa nya suka leg padahal bagus jaringan nya ke mana monton nih dan suka kasih tim beban lagi kalo habis ws lu niat gak sih,3,Wahid 02
2025-03-31 04:09:49,seru game Menang terus,5,Faiz gendut
2025-03-31 04:09:19,Bagus,5,Moza Saqila
2025-03-31 04:09:15,👍,5,Akm
2025-03-31 04:08:25,game buruk nyesel download banyak bug fiks jangan download game pembuat setres emosi,1,fakih alhafidz
2025-03-31 04:08:01,moonton lu bego apa gimana main classic musuhnya di kasih menang mulu tolong dong kasih menang kek sesekali terus kredit skor nya gak naik pas main rank dan classic,5,Khatem
2025-03-31 04:06:43,kalo kita ngelag dan kembali ga ngelag tu ga bisa di kendalikan lagi co game apaan ini mending ff masa gw main kan ngelag ya terus ga ngelag ga bisa di kendalikan,1,Alfa Rizi
2025-03-31 04:06:05,geme burik tolol di kasih tim gada yg bener,1,Ramdan Satya putra
2025-03-31 04:03:46,game ini sangat seru,5,video Udin
2025-03-31 04:02:37,game gak guna kalah mulu mending hapus saja ni mobile legends,1,Rangga Ardana
2025-03-31 04:02:20,h. 1.4,5,Ahmad Siraj
2025-03-31 04:02:20,sinyal leggg saat war kalo mati baru hijau,3,Death A
2025-03-31 04:01:28,nice,5,Ratna wati
2025-03-31 04:01:05,selepas aku victori tapi selepas kita menang di suruh main ulang,1,Ben Ezra
2025-03-31 04:00:45,bagus,5,Bach Send
2025-03-31 03:59:19,TEAM RANDOM GA JELAS TIAP MAIN KALAH,1,Brigass Budi Laksana
2025-03-31 03:58:52,bagus dan bisa offlene,5,ilyas muhammad
2025-03-31 03:58:48,game nya sih bagus tapi ngelag banget,3,Neng Nuraeni
2025-03-31 03:58:34,ini geme seru,5,Mhmmdferdi Maulana
2025-03-31 03:57:37,banyak nya Player Troll atau sengaja biar kalah seharusnya Player seperti itu di banned beberapa hari agar tidak mengulangi hal yang sama dan pastinya supaya tidak merugikan tim/orang lain yang berniat untuk nge push.,1,Riyz gaming
2025-03-31 03:57:03,Bagus dah,5,Abung Haris
2025-03-31 03:56:40,orang baru naik ke legend di kasih star protection tidak berfungsi tolong penjelasannya atas kerusakan ini...,1,Kevin Bakkara
2025-03-31 03:56:00,suka bangt,5,KHANIF KHANIF
2025-03-31 03:55:47,suka bgttt,5,Sakila Panjen
2025-03-31 03:55:45,game seru 2025,5,Istilah Kata
2025-03-31 03:55:43,seru,5,Aulia Qotrun
2025-03-31 03:55:00,burik,1,Yuyun Yuliani
2025-03-31 03:54:51,kenapa kalo baru main hero nya bulat tolong di perbaiki kalo menurut saya lumayan sih terimakasih tolong di perbaiki baf,4,Musvala Vala
2025-03-31 03:54:43,bagus,5,Enco Pamona
2025-03-31 03:53:02,"Bagus dan lumayan susah sangat menantang, saya suka",4,ziad shiddiq
2025-03-31 03:53:01,nonton sangat baik,5,Doninong
2025-03-31 03:51:57,eventnya sekarang makin seru dan menarik,5,Hafidzul Ahkam
2025-03-31 03:51:56,😜😜😜😜,5,Raditya Putri
2025-03-31 03:50:44,tolong perbarui skin nya,5,RISKI PAIJO
2025-03-31 03:49:53,kenapa setiap main pasti dapet lawan yang rank nya lebih tinggi masak dapet lawan yang rank nya mythic trus juga kenapa pengguna chit dibiarkan tolong di benarkan karena ini mengganggu permainan terimakasih,1,Diana Nurri
2025-03-31 03:49:07,gampang banget untuk dimainin bisa dimainin ofline juga pokoknya seru deh,5,Yehuda Belessing
2025-03-31 03:48:10,sinyal wifi enak...tapi game nya lag terus...taik....ujung ujung nya pemberitahuan afk aneh,1,feni idayanti i
2025-03-31 03:48:07,game nya sangat seru saya suka game nya kompetitif walaupun suka dapet tim yang ngetrol main nya,5,Adetya Maulana
2025-03-31 03:48:01,game nya seruu dan hero nya jugaa keren keren makasihh ya yang udh buat game iniiii,5,Pitri Pipit
2025-03-31 03:46:18,sangat bagus,5,uwais alqarni
2025-03-31 03:45:01,"kecewa berat sihh.. dan 1- setiap main pingnya kagak optimal (mungkin ada orang yg ngeobrak abrik server ml nya sampe ngelag parah / pake cheat lag) 2- pernah 1 kali, keluar dari pertandingan sendiri dan gk ada replay pertandingannya sama sekali. (pas mau keluar pertandingannya layarnya item)",2,Oneness Dragon
2025-03-31 03:44:24,"SEMANGAT UPDATENYA, TAPI KALAU BISA JANGAN BUAT LOSETREAK YA",5,Menza 999
2025-03-31 03:44:20,game nya seru terus bs mabar sm temen,5,bintang gaza
2025-03-31 03:43:09,kenapa jadi sering ngeleg moonton PING tiba tiba merah mulu,2,M.Hafidz Habibi
2025-03-31 03:42:58,💪,5,ALWI DAN FIKAR
2025-03-31 03:42:39,"tolong dong benerin servernya koneksi gw dah bagus dah enak banget malah ngelag ngelag gajelas, game rusak",1,DavinAlber Phang
2025-03-31 03:42:26,woy apasi update mala ngeleg mulu knt*,1,Dika Gaming 01
2025-03-31 03:40:39,kalau kalian penyandi penyakit darah tinggi jangan main gem ini. saya main gem ini sampai mau stres .,1,Martodjoyo Group
2025-03-31 03:40:28,saya suka game ini,5,Yz Z
2025-03-31 03:39:59,"game nya seru tapi ,memori bikin abis GK bisa dowlod game Laen tolong di perbaiki",3,Alicia Music
2025-03-31 03:38:52,Tolong drank sistem nya hilangkan,4,Ahmad Burhan
2025-03-31 03:38:49,game ny sulit tapi seruu🐕,5,Sur Baini
2025-03-31 03:38:44,MONTON TOLONG MATCHMAKINGNYA YANG NGOTAK DIKITLAH GAME BIAR SERU DI SEIMBANGIN LAH JANGAN LAWANNYA JAGO TIM KAYAK TAIK YANG KEMARIN MASIH MENDING INI SEKARANG DIEPIC DAPAT TIMNYA KAYAK TAIK TERUS ADA EMG DAPAT TIMNYA BAGUS TAPI SELANJUTNYA KEK TAIKKK LAGI JADI SEIMBANGINLAH TERUTAMA UNTUK PLAYER SOLO ITU DIBENERIN JANGAN ORANG YANG BARU MAIN ML DIKASIH LAWAN YANG UDAH LAMA PAS GUA LIHAT TIM GUA BARU MAIN SEMUA DASAR GAME GAKJELAS,1,Ghost Jack
2025-03-31 03:37:56,lumayan sih buat menghibur diri,5,Mms Cell
2025-03-31 03:37:27,banyak dark sistem + match nya ga imbang,1,lucas anthony
2025-03-31 03:36:34,montoon perbaiki lag banget sinyal 19 ms langsung ngeleg udh anti kartu tetep aja ngeleg kayaknyaa dari game nya,5,Maulana Lana
2025-03-31 03:36:31,moonton kasi tim gua tu yg bnr lah game mcm apa ni,1,Aksel Tauran
2025-03-31 03:36:30,mantap 👍,5,Lina Marlina
2025-03-31 03:36:11,terlalu banyak BOT gak guna lol,1,eko hadt
2025-03-31 03:30:41,jarang dikasih menang menang palingan 1× atau 2× lose nya 20 ×,1,MR. CHICKEN
2025-03-31 03:30:03,"gem nya burik, bikin aku gilaa",5,Latifa Ayu
2025-03-31 03:28:59,game jelek DM gw ilang customer service gk mau ganti banyak alasan lgi smpai gw gk bisa ngechat cs ny lgi,1,Muhammad egi Gustian
2025-03-31 03:27:17,kurangi dakr sistem,1,Dimas Arsyad
2025-03-31 03:26:33,musuhnya keras kali muntun,3,Charity Felicia
2025-03-31 03:26:33,game ini sangat seru saya menyukai game ini!!!!,5,Wiro Ahmad
2025-03-31 03:26:24,"bagusi lah mets nya,masak GK masuk masuk dalam permainan nya",1,Ariel Sitepu
2025-03-31 03:25:56,aku suka mobile legends bang bang aku mau mintak mobile legends aku bisa dong 🥺 plis ya aku padahal mau main mobile legends seru banget padahal tapi malah kagak bisa 😭 gimana dong aku kan mau coba layla ya sih aku punya hero kesayangan kek mana dong 🥺 aku pengen mabar sama exe boy sama exe. bowo 😭,4,Alisha Khaira
2025-03-31 03:21:03,bagusan,5,Muhammad Harun Al Rasyid
2025-03-31 03:20:59,"XP sama tank jangan sering dikasih coklat,main udah bener KDA 8-9-5 sementara mage 0-2-4 dapat emas. kan gaje",1,identifikasi tanaman
2025-03-31 03:20:16,game nya bagus,5,Zifa Zifa
2025-03-31 03:20:13,knp sh tb tb ngelag mulu?,1,kazu mi
2025-03-31 03:18:26,Mantap,3,Super kopral Super kopral
2025-03-31 03:17:53,kenapa ml sekarang ngelag ngelag,1,Slamet Klareyan123
2025-03-31 03:17:45,game nya aku suka 😊😊😊🌷🌷🌷🤟🏻🙌🏻,5,Syifa Syi
2025-03-31 03:17:35,"game ini sangat tidak cocok yg suka marah""",1,Muhammad Rafa Brillian
2025-03-31 03:17:16,gameplay udah bagus hero² banyak + event juga pada seru tapi sayangnya KALO GW MAEN SOLO RANKED DIKASIH TIM YANG DONGO. Plis lah mas muntun KASIHANI LAH PARA PLAYER SOLO karena ya udah mah maen solo gak ada temen dikasih dark system kayak contohnya: -si A jadi EXP si B (player solo) jadi JUNGLE nah si B ngambilnya buff merah dulu tapi si A yang jelas² exp malah ambil buff biru -maen di lane yang tidak sesuai sama heronya nah kalo ini adalah jenis dark sistem yang gak mau ngalah sama orang lain,1,Danz
2025-03-31 03:17:03,game nya bagus banget,5,Alvar Rizki
2025-03-31 03:16:31,game ini sangat bagus dan juga HD dan tidak burik,5,Gev
2025-03-31 03:16:29,Game ini sudah bagus seperti event besar²an jika ada lagi pasti game ini akan jadi peringkat 1 populer tapi bukan itu saja kebanyakan musuh jago dan teman gak bisa main jadi pisahin aja Yang jago vs Yang jago Yang gabisa main vs Yang gabisa main,5,Rasya Pratama
2025-03-31 03:16:27,"perbaiki servernya dong lag banget main nih ping saya bagus tapi di ml nya lag, gimana sih TOLONG CEPAT PERBAIKI!!!!!!!",1,ridho hardiman
2025-03-31 03:16:25,"Mantap buat developer yg udah buat game nya, Game nya seru banget!!! kalo bisa ngasi match matcing yang seimbang lah :p",5,Widya Saputra
2025-03-31 03:16:04,masih ada ngelag ngelag nya,3,Slamet Abdillah
2025-03-31 03:14:57,ape ni woi,4,AHMAD Daffa
2025-03-31 03:13:06,good,5,agus visimisi
2025-03-31 03:11:54,Ngisi senggang,4,Toni Ardi
2025-03-31 03:10:37,makin kesini kalo update sinyal bagus tapi leg asli ni game knp sekarang yaa,1,Kodel Permana
2025-03-31 03:09:43,banyak dark sistem nya,5,Alif Hanan
2025-03-31 03:09:40,"Game yang bagus tapi tolong bagi Yang bermain jangan terlalu serius maupun kalah Saya juga awal gitu Lagian Inikan Game?!,Bukan pekerjaan.(Penjoki dan jual beli) Buat kalian yang emosi kalian bisa menghapus game ini Tapi Mungkin Kalian akan mendownloadnya lagi (Kon., CUMA PLAYER YANG KENA LOSE TREAK)",1,Pengguna Sultan
2025-03-31 03:06:17,Gemnya rame,5,Azka aditya
2025-03-31 03:06:16,gamenya seru tapi kadang aku gk bisa main rank jadi main sama computer lebih asikk,5,Anindita keisha Fauziah
2025-03-31 03:05:44,game nya bagus banget bisa berinteraksi dengan banyak orang,5,Aheng Aheng
2025-03-31 03:05:19,saya sgt suka,5,widya cut
2025-03-31 03:03:52,sangat ngelek singalnya padahal hijau timbang main ff,1,Tiyas Ngudiarti
2025-03-31 03:01:04,wah game ini seru banget deh bisa offline bisa pokok nya seru deh tapi sayang game ngak bisa ganti baju tolong nya mooton update lagi biar bagus terus size harus kecil sekitaran 100 mb aja dah itu aja,4,Raka Arianggara
2025-03-31 02:59:43,sinyal bagus buat YouTube tiktok lancar buat rank.masa menghubungkan kembali jika belum berhasil hubungi customer servis.ada apa ini mobile legend,1,Paktuk Bayu
2025-03-31 02:59:26,"gamenya bagus dan juga suka bagi bagi skin gratis cuman yang jadi permasalahan itu kenapa waktu pas lagi main kok malah lag padahal jaringanku bagus bagus aja gak jelek, semoga MLBB di perbagus kedepanya 😊😊",4,nakal prison
2025-03-31 02:56:21,"tolong ini tiap update pasti aja ada kendala entah itu dari sinyal maupun match pertandingan, hadeuhhh... dimohon perbaiki masalah jaringan segera pdahal pas buka game lain lancar"" sajaa",2,Mohammad agli123
2025-03-31 02:55:44,sangat seru dan banyak hero 2 grtis untuk kita dapatkan,5,Ibnu Sabil
2025-03-31 02:54:03,lumayan tapi hero baru nya tambahin buff soalnya ultinya kurang mantap,4,Gibran Rahman
2025-03-31 02:51:00,makin kesini makin gak nyaman. sinyal bagus tapi pas main ngelag .,1,Ariep Coy
2025-03-31 02:50:54,sinyal sering jumping,1,Rudi Ahmad
2025-03-31 02:49:21,Dark system🤬😡🤬🤬🤬🤬🤬😡🤬🤬😡😡,4,Lintang Gustian
2025-03-31 02:49:21,bajeung dan meuta'en,5,Erwandy Panga
2025-03-31 02:48:21,Game ga seru kalah mulu dah sekalinya menang kalah 20 kali,1,Ahmad Fathiyakan annabani
2025-03-31 02:47:27,gamenya seru apa lagi tar lagi ada kolep sama naruto aky kasih bintang 5,5,Akbar Kuda
2025-03-31 02:46:02,GAME GAJELAS,1,Galang Ibrahim
2025-03-31 02:45:50,game nya bagus cuman kadang masih ada bug nya,5,atha naufal hidayat
2025-03-31 02:45:36,game bagus cuman lawannya gak seimbang aku sering kalah,4,Febi Yanti
2025-03-31 02:44:56,game bkin stres,5,wildan baihaqi
2025-03-31 02:44:20,"selalu dikasih musuh yg ga sepadan menang 1 kali kalah 3 kali,game MOBA paling jelek",1,ABD. Radjab
2025-03-31 02:44:08,game nya seru banget bikin nagih,5,Malik Nazmi
2025-03-31 02:43:37,"the match is always suck, i always carrying idiot team.... league of legends are better 1000% than this, you can also got free skin with beautifull animation",1,Graham Smith
2025-03-31 02:42:31,game nya seruuu,5,Bang Turu
2025-03-31 02:41:48,tolong monton jangan dikasih team dark sistem coyyy,1,Hunting Gamer
2025-03-31 02:40:23,sangat bagus dan seru!!!!,5,yulia izza
2025-03-31 02:39:03,banyak ngelag nya tapi seru sih,4,Dn 10 Dini
2025-03-31 02:36:43,moonton kok gw ga bisa top up ya,5,ahmad Reyhan
2025-03-31 02:35:36,ml ku nggak bisa di mainin,5,Adit Hafid
2025-03-31 02:35:02,game nya top pengisi waktu luang,5,Alfas pyp Muso
2025-03-31 02:31:34,losetreak mulu capek gw balikin bintang gw moonton,1,adhelia olivia salsabila
2025-03-31 02:30:36,keren,5,Gede Arga
2025-03-31 02:30:19,seru mines banyak dark sistem,5,Mukh Yudiono
2025-03-31 02:28:41,bagus banget,5,Ibrahim Al nashama
2025-03-31 02:28:20,"game yg sangat buruk, tim musuh mantan glory tim saya warga asli epicccccccccccccccccccc epic rank haram mohon di hapus saja game ini game tidak berpendidikan sangat jelek banyak sekali player yg stress akibat game plagiat ini mohon di hapus aja",1,Farel Audrey
2025-03-31 02:28:06,bagus tapi kurangin drak sistem nya,5,Hamid
2025-03-31 02:27:34,geme nya terasa bagus monton minta DM gratis boleh boleh lah,5,Febrian Afan
2025-03-31 02:25:41,Bagus aja sih,5,siau pheng
2025-03-31 02:25:35,"game meresahkan bikin tambah"" dosa sja orang waras tdk bakalan download",1,Ahmad Kasim
2025-03-31 02:25:20,"gem ga adil , timnya ga sesuai, gua kalah Mulu cape gua ngegendong",1,Fikri Abdullah
2025-03-31 02:24:27,najis,1,Dhe Shogun
2025-03-31 02:21:31,game nya seru,5,Varel Arfansyah
2025-03-31 02:21:03,sangat bagus,5,Adil Ganteng
2025-03-31 02:19:41,ah...monton kurang mendukung males main mobile legend masa turun k epic gak naik² di epic 2 trus,1,Aduh Duh
